state_abb,month_date,delinquency_rate,fips_numeric,log_delinquency_rate
CT,2019-09-01,1.2,9,0.1906203596086497
CT,2019-10-01,1.2,9,0.1906203596086497
CT,2019-11-01,1.3,9,0.2700271372130602
CT,2019-12-01,1.3,9,0.2700271372130602
CT,2020-01-01,1.4,9,0.34358970439007686
CT,2020-02-01,1.3,9,0.2700271372130602
CT,2020-03-01,1.2,9,0.1906203596086497
CT,2020-04-01,1.1,9,0.10436001532424286
CT,2020-05-01,1.1,9,0.10436001532424286
CT,2020-06-01,1,9,0.009950330853168092
CT,2020-07-01,1,9,0.009950330853168092
CT,2020-08-01,0.9,9,-0.09431067947124129
CT,2020-09-01,0.9,9,-0.09431067947124129
CT,2020-10-01,0.9,9,-0.09431067947124129
CT,2020-11-01,0.8,9,-0.21072103131565253
CT,2020-12-01,0.8,9,-0.21072103131565253
CT,2021-01-01,0.8,9,-0.21072103131565253
CT,2021-02-01,0.7,9,-0.342490308946776
CT,2021-03-01,0.7,9,-0.342490308946776
CT,2021-04-01,0.7,9,-0.342490308946776
CT,2021-05-01,0.7,9,-0.342490308946776
CT,2021-06-01,0.7,9,-0.342490308946776
CT,2021-07-01,0.7,9,-0.342490308946776
CT,2021-08-01,0.6,9,-0.4942963218147801
CT,2021-09-01,0.6,9,-0.4942963218147801
CT,2021-10-01,0.6,9,-0.4942963218147801
CT,2021-11-01,0.6,9,-0.4942963218147801
CT,2021-12-01,0.6,9,-0.4942963218147801
CT,2022-01-01,0.6,9,-0.4942963218147801
CT,2022-02-01,0.6,9,-0.4942963218147801
CT,2022-03-01,0.6,9,-0.4942963218147801
CT,2022-04-01,0.6,9,-0.4942963218147801
CT,2022-05-01,0.7,9,-0.342490308946776
CT,2022-06-01,0.7,9,-0.342490308946776
CT,2022-07-01,0.6,9,-0.4942963218147801
CT,2022-08-01,0.6,9,-0.4942963218147801
CT,2022-09-01,0.6,9,-0.4942963218147801
CT,2022-10-01,0.6,9,-0.4942963218147801
CT,2022-11-01,0.6,9,-0.4942963218147801
CT,2022-12-01,0.6,9,-0.4942963218147801
CT,2023-01-01,0.6,9,-0.4942963218147801
CT,2023-02-01,0.6,9,-0.4942963218147801
CT,2023-03-01,0.5,9,-0.6733445532637656
CT,2023-04-01,0.6,9,-0.4942963218147801
CT,2023-05-01,0.6,9,-0.4942963218147801
CT,2023-06-01,0.5,9,-0.6733445532637656
CT,2023-07-01,0.6,9,-0.4942963218147801
CT,2023-08-01,0.7,9,-0.342490308946776
CT,2023-09-01,0.7,9,-0.342490308946776
CT,2023-10-01,0.7,9,-0.342490308946776
CT,2023-11-01,0.7,9,-0.342490308946776
CT,2023-12-01,0.7,9,-0.342490308946776
CT,2024-01-01,0.7,9,-0.342490308946776
CT,2024-02-01,0.7,9,-0.342490308946776
CT,2024-03-01,0.7,9,-0.342490308946776
CT,2024-04-01,0.7,9,-0.342490308946776
CT,2024-05-01,0.7,9,-0.342490308946776
CT,2024-06-01,0.7,9,-0.342490308946776
CT,2024-07-01,0.7,9,-0.342490308946776
CT,2024-08-01,0.7,9,-0.342490308946776
CT,2024-09-01,0.7,9,-0.342490308946776
CT,2024-10-01,0.8,9,-0.21072103131565253
CT,2024-11-01,0.8,9,-0.21072103131565253
CT,2024-12-01,0.8,9,-0.21072103131565253
CT,2025-01-01,0.8,9,-0.21072103131565253
CT,2025-02-01,0.8,9,-0.21072103131565253
CT,2025-03-01,0.7,9,-0.342490308946776
DE,2008-01-01,1.3,10,0.2700271372130602
DE,2008-02-01,1.3,10,0.2700271372130602
DE,2008-03-01,1.4,10,0.34358970439007686
DE,2008-04-01,1.4,10,0.34358970439007686
DE,2008-05-01,1.5,10,0.412109650826833
DE,2008-06-01,1.5,10,0.412109650826833
DE,2008-07-01,1.7,10,0.5364933705145685
DE,2008-08-01,1.6,10,0.4762341789963717
DE,2008-09-01,1.7,10,0.5364933705145685
DE,2008-10-01,1.9,10,0.6471032420585384
DE,2008-11-01,2,10,0.6981347220709843
DE,2008-12-01,2.2,10,0.7929925155296614
DE,2009-01-01,2.4,10,0.8796267475025635
DE,2009-02-01,2.5,10,0.9202827531436925
DE,2009-03-01,2.6,10,0.959350221334602
DE,2009-04-01,2.9,10,1.068153081183401
DE,2009-05-01,3,10,1.1019400787607843
DE,2009-06-01,2.9,10,1.068153081183401
DE,2009-07-01,3.1,10,1.1346227261911428
DE,2009-08-01,3.3,10,1.1969481893889715
DE,2009-09-01,3.6,10,1.2837077723447896
DE,2009-10-01,3.8,10,1.3376291891386094
DE,2009-11-01,3.9,10,1.3635373739972743
DE,2009-12-01,4,10,1.3887912413184778
DE,2010-01-01,4.2,10,1.43746264769429
DE,2010-02-01,4.1,10,1.413423028508143
DE,2010-03-01,4.1,10,1.413423028508143
DE,2010-04-01,4.1,10,1.413423028508143
DE,2010-05-01,4.1,10,1.413423028508143
DE,2010-06-01,4,10,1.3887912413184778
DE,2010-07-01,3.8,10,1.3376291891386094
DE,2010-08-01,3.6,10,1.2837077723447896
DE,2010-09-01,3.7,10,1.3110318766193438
DE,2010-10-01,3.7,10,1.3110318766193438
DE,2010-11-01,3.6,10,1.2837077723447896
DE,2010-12-01,3.4,10,1.2267122912954254
DE,2011-01-01,3.4,10,1.2267122912954254
DE,2011-02-01,3.7,10,1.3110318766193438
DE,2011-03-01,3.5,10,1.2556160374777743
DE,2011-04-01,3.5,10,1.2556160374777743
DE,2011-05-01,3.4,10,1.2267122912954254
DE,2011-06-01,3.3,10,1.1969481893889715
DE,2011-07-01,3.4,10,1.2267122912954254
DE,2011-08-01,3.5,10,1.2556160374777743
DE,2011-09-01,3.8,10,1.3376291891386094
DE,2011-10-01,3.6,10,1.2837077723447896
DE,2011-11-01,3.8,10,1.3376291891386094
DE,2011-12-01,3.7,10,1.3110318766193438
DE,2012-01-01,4,10,1.3887912413184778
DE,2012-02-01,4,10,1.3887912413184778
DE,2012-03-01,3.9,10,1.3635373739972743
DE,2012-04-01,4,10,1.3887912413184778
DE,2012-05-01,4,10,1.3887912413184778
DE,2012-06-01,4.1,10,1.413423028508143
DE,2012-07-01,4.2,10,1.43746264769429
DE,2012-08-01,4,10,1.3887912413184778
DE,2012-09-01,4.1,10,1.413423028508143
DE,2012-10-01,4.1,10,1.413423028508143
DE,2012-11-01,4.2,10,1.43746264769429
DE,2012-12-01,4.4,10,1.4838746894587547
DE,2013-01-01,4.3,10,1.4609379041156563
DE,2013-02-01,4.2,10,1.43746264769429
DE,2013-03-01,4.3,10,1.4609379041156563
DE,2013-04-01,4.2,10,1.43746264769429
DE,2013-05-01,4.1,10,1.413423028508143
DE,2013-06-01,4,10,1.3887912413184778
DE,2013-07-01,3.9,10,1.3635373739972743
DE,2013-08-01,3.8,10,1.3376291891386094
DE,2013-09-01,3.9,10,1.3635373739972743
DE,2013-10-01,3.7,10,1.3110318766193438
DE,2013-11-01,3.7,10,1.3110318766193438
DE,2013-12-01,3.6,10,1.2837077723447896
DE,2014-01-01,3.8,10,1.3376291891386094
DE,2014-02-01,3.5,10,1.2556160374777743
DE,2014-03-01,3.4,10,1.2267122912954254
DE,2014-04-01,3.5,10,1.2556160374777743
DE,2014-05-01,3.4,10,1.2267122912954254
DE,2014-06-01,3.3,10,1.1969481893889715
DE,2014-07-01,3.2,10,1.1662709371419244
DE,2014-08-01,3,10,1.1019400787607843
DE,2014-09-01,3.2,10,1.1662709371419244
DE,2014-10-01,3.2,10,1.1662709371419244
DE,2014-11-01,3.2,10,1.1662709371419244
DE,2014-12-01,3.2,10,1.1662709371419244
DE,2015-01-01,3.2,10,1.1662709371419244
DE,2015-02-01,3,10,1.1019400787607843
DE,2015-03-01,2.8,10,1.0331844833456543
DE,2015-04-01,2.7,10,0.9969486348916096
DE,2015-05-01,2.5,10,0.9202827531436925
DE,2015-06-01,2.6,10,0.959350221334602
DE,2015-07-01,2.6,10,0.959350221334602
DE,2015-08-01,2.7,10,0.9969486348916096
DE,2015-09-01,2.5,10,0.9202827531436925
DE,2015-10-01,2.6,10,0.959350221334602
DE,2015-11-01,2.5,10,0.9202827531436925
DE,2015-12-01,2.4,10,0.8796267475025635
DE,2016-01-01,2.4,10,0.8796267475025635
DE,2016-02-01,2.6,10,0.959350221334602
DE,2016-03-01,2.3,10,0.837247524533702
DE,2016-04-01,2.3,10,0.837247524533702
DE,2016-05-01,2.4,10,0.8796267475025635
DE,2016-06-01,2.2,10,0.7929925155296614
DE,2016-07-01,2.2,10,0.7929925155296614
DE,2016-08-01,2.2,10,0.7929925155296614
DE,2016-09-01,2,10,0.6981347220709843
DE,2016-10-01,2.1,10,0.7466879474879751
DE,2016-11-01,1.9,10,0.6471032420585384
DE,2016-12-01,2,10,0.6981347220709843
DE,2017-01-01,2.2,10,0.7929925155296614
DE,2017-02-01,2,10,0.6981347220709843
DE,2017-03-01,1.8,10,0.5933268452777344
DE,2017-04-01,1.6,10,0.4762341789963717
DE,2017-05-01,1.7,10,0.5364933705145685
DE,2017-06-01,1.8,10,0.5933268452777344
DE,2017-07-01,1.7,10,0.5364933705145685
DE,2017-08-01,1.6,10,0.4762341789963717
DE,2017-09-01,1.7,10,0.5364933705145685
DE,2017-10-01,1.7,10,0.5364933705145685
DE,2017-11-01,1.7,10,0.5364933705145685
DE,2017-12-01,1.7,10,0.5364933705145685
DE,2018-01-01,1.7,10,0.5364933705145685
DE,2018-02-01,1.6,10,0.4762341789963717
DE,2018-03-01,1.5,10,0.412109650826833
DE,2018-04-01,1.4,10,0.34358970439007686
DE,2018-05-01,1.3,10,0.2700271372130602
DE,2018-06-01,1.4,10,0.34358970439007686
DE,2018-07-01,1.5,10,0.412109650826833
DE,2018-08-01,1.4,10,0.34358970439007686
DE,2018-09-01,1.3,10,0.2700271372130602
DE,2018-10-01,1.3,10,0.2700271372130602
DE,2018-11-01,1.3,10,0.2700271372130602
DE,2018-12-01,1.4,10,0.34358970439007686
DE,2019-01-01,1.5,10,0.412109650826833
DE,2019-02-01,1.5,10,0.412109650826833
DE,2019-03-01,1.4,10,0.34358970439007686
DE,2019-04-01,1.4,10,0.34358970439007686
DE,2019-05-01,1.4,10,0.34358970439007686
DE,2019-06-01,1.3,10,0.2700271372130602
DE,2019-07-01,1.2,10,0.1906203596086497
DE,2019-08-01,1.4,10,0.34358970439007686
DE,2019-09-01,1.5,10,0.412109650826833
DE,2019-10-01,1.4,10,0.34358970439007686
DE,2019-11-01,1.3,10,0.2700271372130602
DE,2019-12-01,1.2,10,0.1906203596086497
DE,2020-01-01,1.1,10,0.10436001532424286
DE,2020-02-01,1.1,10,0.10436001532424286
DE,2020-03-01,1.2,10,0.1906203596086497
DE,2020-04-01,1,10,0.009950330853168092
DE,2020-05-01,0.9,10,-0.09431067947124129
DE,2020-06-01,1,10,0.009950330853168092
DE,2020-07-01,0.9,10,-0.09431067947124129
DE,2020-08-01,1,10,0.009950330853168092
DE,2020-09-01,1,10,0.009950330853168092
DE,2020-10-01,0.9,10,-0.09431067947124129
DE,2020-11-01,0.8,10,-0.21072103131565253
DE,2020-12-01,0.8,10,-0.21072103131565253
DE,2021-01-01,0.8,10,-0.21072103131565253
DE,2021-02-01,0.8,10,-0.21072103131565253
DE,2021-03-01,0.7,10,-0.342490308946776
DE,2021-04-01,0.8,10,-0.21072103131565253
DE,2021-05-01,0.7,10,-0.342490308946776
DE,2021-06-01,0.7,10,-0.342490308946776
DE,2021-07-01,0.7,10,-0.342490308946776
DE,2021-08-01,0.7,10,-0.342490308946776
DE,2021-09-01,0.6,10,-0.4942963218147801
DE,2021-10-01,0.7,10,-0.342490308946776
DE,2021-11-01,0.7,10,-0.342490308946776
DE,2021-12-01,0.7,10,-0.342490308946776
DE,2022-01-01,0.7,10,-0.342490308946776
DE,2022-02-01,0.8,10,-0.21072103131565253
DE,2022-03-01,0.7,10,-0.342490308946776
DE,2022-04-01,0.8,10,-0.21072103131565253
DE,2022-05-01,0.7,10,-0.342490308946776
DE,2022-06-01,0.7,10,-0.342490308946776
DE,2022-07-01,0.7,10,-0.342490308946776
DE,2022-08-01,0.8,10,-0.21072103131565253
DE,2022-09-01,0.7,10,-0.342490308946776
DE,2022-10-01,0.8,10,-0.21072103131565253
DE,2022-11-01,0.8,10,-0.21072103131565253
DE,2022-12-01,0.7,10,-0.342490308946776
DE,2023-01-01,0.8,10,-0.21072103131565253
DE,2023-02-01,0.8,10,-0.21072103131565253
DE,2023-03-01,0.8,10,-0.21072103131565253
DE,2023-04-01,0.8,10,-0.21072103131565253
DE,2023-05-01,0.8,10,-0.21072103131565253
DE,2023-06-01,0.7,10,-0.342490308946776
DE,2023-07-01,0.7,10,-0.342490308946776
DE,2023-08-01,0.7,10,-0.342490308946776
DE,2023-09-01,0.7,10,-0.342490308946776
DE,2023-10-01,0.8,10,-0.21072103131565253
DE,2023-11-01,0.8,10,-0.21072103131565253
DE,2023-12-01,0.9,10,-0.09431067947124129
DE,2024-01-01,0.9,10,-0.09431067947124129
DE,2024-02-01,0.9,10,-0.09431067947124129
DE,2024-03-01,0.9,10,-0.09431067947124129
DE,2024-04-01,0.8,10,-0.21072103131565253
DE,2024-05-01,0.8,10,-0.21072103131565253
DE,2024-06-01,0.8,10,-0.21072103131565253
DE,2024-07-01,1,10,0.009950330853168092
DE,2024-08-01,1,10,0.009950330853168092
DE,2024-09-01,1,10,0.009950330853168092
DE,2024-10-01,0.9,10,-0.09431067947124129
DE,2024-11-01,1,10,0.009950330853168092
DE,2024-12-01,1,10,0.009950330853168092
DE,2025-01-01,1.1,10,0.10436001532424286
DE,2025-02-01,1.1,10,0.10436001532424286
DE,2025-03-01,1,10,0.009950330853168092
DC,2008-01-01,1.2,11,0.1906203596086497
DC,2008-02-01,1.2,11,0.1906203596086497
DC,2008-03-01,1.4,11,0.34358970439007686
DC,2008-04-01,1.3,11,0.2700271372130602
DC,2008-05-01,1.3,11,0.2700271372130602
DC,2008-06-01,1.5,11,0.412109650826833
DC,2008-07-01,1.8,11,0.5933268452777344
DC,2008-08-01,2,11,0.6981347220709843
DC,2008-09-01,2.1,11,0.7466879474879751
DC,2008-10-01,2.3,11,0.837247524533702
DC,2008-11-01,2.5,11,0.9202827531436925
DC,2008-12-01,2.7,11,0.9969486348916096
DC,2009-01-01,3,11,1.1019400787607843
DC,2009-02-01,2.8,11,1.0331844833456543
DC,2009-03-01,2.9,11,1.068153081183401
DC,2009-04-01,3,11,1.1019400787607843
DC,2009-05-01,3.2,11,1.1662709371419244
DC,2009-06-01,3.3,11,1.1969481893889715
DC,2009-07-01,3.3,11,1.1969481893889715
DC,2009-08-01,3.3,11,1.1969481893889715
DC,2009-09-01,3.7,11,1.3110318766193438
DC,2009-10-01,4,11,1.3887912413184778
DC,2009-11-01,4.1,11,1.413423028508143
DC,2009-12-01,4.1,11,1.413423028508143
DC,2010-01-01,4.3,11,1.4609379041156563
DC,2010-02-01,4.4,11,1.4838746894587547
DC,2010-03-01,4.4,11,1.4838746894587547
DC,2010-04-01,4.2,11,1.43746264769429
DC,2010-05-01,4.1,11,1.413423028508143
DC,2010-06-01,4,11,1.3887912413184778
DC,2010-07-01,3.8,11,1.3376291891386094
DC,2010-08-01,3.9,11,1.3635373739972743
DC,2010-09-01,3.9,11,1.3635373739972743
DC,2010-10-01,3.7,11,1.3110318766193438
DC,2010-11-01,3.7,11,1.3110318766193438
DC,2010-12-01,3.9,11,1.3635373739972743
DC,2011-01-01,3.8,11,1.3376291891386094
DC,2011-02-01,3.9,11,1.3635373739972743
DC,2011-03-01,3.9,11,1.3635373739972743
DC,2011-04-01,3.7,11,1.3110318766193438
DC,2011-05-01,3.8,11,1.3376291891386094
DC,2011-06-01,3.8,11,1.3376291891386094
DC,2011-07-01,4,11,1.3887912413184778
DC,2011-08-01,4.1,11,1.413423028508143
DC,2011-09-01,4,11,1.3887912413184778
DC,2011-10-01,4,11,1.3887912413184778
DC,2011-11-01,4.1,11,1.413423028508143
DC,2011-12-01,4.1,11,1.413423028508143
DC,2012-01-01,4.3,11,1.4609379041156563
DC,2012-02-01,4.4,11,1.4838746894587547
DC,2012-03-01,4.4,11,1.4838746894587547
DC,2012-04-01,4.4,11,1.4838746894587547
DC,2012-05-01,4.6,11,1.528227857008557
DC,2012-06-01,4.5,11,1.506297153514587
DC,2012-07-01,4.6,11,1.528227857008557
DC,2012-08-01,4.5,11,1.506297153514587
DC,2012-09-01,4.6,11,1.528227857008557
DC,2012-10-01,4.4,11,1.4838746894587547
DC,2012-11-01,4.5,11,1.506297153514587
DC,2012-12-01,4.4,11,1.4838746894587547
DC,2013-01-01,4.4,11,1.4838746894587547
DC,2013-02-01,4.6,11,1.528227857008557
DC,2013-03-01,4.6,11,1.528227857008557
DC,2013-04-01,4.5,11,1.506297153514587
DC,2013-05-01,4.4,11,1.4838746894587547
DC,2013-06-01,4.3,11,1.4609379041156563
DC,2013-07-01,4.1,11,1.413423028508143
DC,2013-08-01,4.1,11,1.413423028508143
DC,2013-09-01,4,11,1.3887912413184778
DC,2013-10-01,4.1,11,1.413423028508143
DC,2013-11-01,4.1,11,1.413423028508143
DC,2013-12-01,4,11,1.3887912413184778
DC,2014-01-01,4.1,11,1.413423028508143
DC,2014-02-01,4.2,11,1.43746264769429
DC,2014-03-01,3.9,11,1.3635373739972743
DC,2014-04-01,3.8,11,1.3376291891386094
DC,2014-05-01,3.8,11,1.3376291891386094
DC,2014-06-01,3.6,11,1.2837077723447896
DC,2014-07-01,3.4,11,1.2267122912954254
DC,2014-08-01,3.4,11,1.2267122912954254
DC,2014-09-01,3.3,11,1.1969481893889715
DC,2014-10-01,3,11,1.1019400787607843
DC,2014-11-01,2.8,11,1.0331844833456543
DC,2014-12-01,2.8,11,1.0331844833456543
DC,2015-01-01,2.8,11,1.0331844833456543
DC,2015-02-01,2.7,11,0.9969486348916096
DC,2015-03-01,2.4,11,0.8796267475025635
DC,2015-04-01,2.4,11,0.8796267475025635
DC,2015-05-01,2.3,11,0.837247524533702
DC,2015-06-01,2.3,11,0.837247524533702
DC,2015-07-01,2.3,11,0.837247524533702
DC,2015-08-01,2.2,11,0.7929925155296614
DC,2015-09-01,2.2,11,0.7929925155296614
DC,2015-10-01,2.2,11,0.7929925155296614
DC,2015-11-01,1.8,11,0.5933268452777344
DC,2015-12-01,1.8,11,0.5933268452777344
DC,2016-01-01,1.9,11,0.6471032420585384
DC,2016-02-01,1.9,11,0.6471032420585384
DC,2016-03-01,1.8,11,0.5933268452777344
DC,2016-04-01,1.8,11,0.5933268452777344
DC,2016-05-01,1.9,11,0.6471032420585384
DC,2016-06-01,1.6,11,0.4762341789963717
DC,2016-07-01,1.6,11,0.4762341789963717
DC,2016-08-01,1.5,11,0.412109650826833
DC,2016-09-01,1.3,11,0.2700271372130602
DC,2016-10-01,1.4,11,0.34358970439007686
DC,2016-11-01,1.4,11,0.34358970439007686
DC,2016-12-01,1.4,11,0.34358970439007686
DC,2017-01-01,1.4,11,0.34358970439007686
DC,2017-02-01,1.4,11,0.34358970439007686
DC,2017-03-01,1.3,11,0.2700271372130602
DC,2017-04-01,1.2,11,0.1906203596086497
DC,2017-05-01,1.2,11,0.1906203596086497
DC,2017-06-01,1.2,11,0.1906203596086497
DC,2017-07-01,1.2,11,0.1906203596086497
DC,2017-08-01,1.3,11,0.2700271372130602
DC,2017-09-01,1.3,11,0.2700271372130602
DC,2017-10-01,1.3,11,0.2700271372130602
DC,2017-11-01,1.3,11,0.2700271372130602
DC,2017-12-01,1.3,11,0.2700271372130602
DC,2018-01-01,1.3,11,0.2700271372130602
DC,2018-02-01,1.3,11,0.2700271372130602
DC,2018-03-01,1.2,11,0.1906203596086497
DC,2018-04-01,1.1,11,0.10436001532424286
DC,2018-05-01,0.9,11,-0.09431067947124129
DC,2018-06-01,1,11,0.009950330853168092
DC,2018-07-01,1.1,11,0.10436001532424286
DC,2018-08-01,1.2,11,0.1906203596086497
DC,2018-09-01,1,11,0.009950330853168092
DC,2018-10-01,1,11,0.009950330853168092
DC,2018-11-01,1,11,0.009950330853168092
DC,2018-12-01,1.1,11,0.10436001532424286
DC,2019-01-01,1,11,0.009950330853168092
DC,2019-02-01,0.9,11,-0.09431067947124129
DC,2019-03-01,0.9,11,-0.09431067947124129
DC,2019-04-01,0.9,11,-0.09431067947124129
DC,2019-05-01,0.8,11,-0.21072103131565253
DC,2019-06-01,0.9,11,-0.09431067947124129
DC,2019-07-01,0.7,11,-0.342490308946776
DC,2019-08-01,0.8,11,-0.21072103131565253
DC,2019-09-01,0.8,11,-0.21072103131565253
DC,2019-10-01,0.9,11,-0.09431067947124129
DC,2019-11-01,1,11,0.009950330853168092
DC,2019-12-01,0.9,11,-0.09431067947124129
DC,2020-01-01,0.9,11,-0.09431067947124129
DC,2020-02-01,0.9,11,-0.09431067947124129
DC,2020-03-01,0.8,11,-0.21072103131565253
DC,2020-04-01,0.6,11,-0.4942963218147801
DC,2020-05-01,0.6,11,-0.4942963218147801
DC,2020-06-01,0.5,11,-0.6733445532637656
DC,2020-07-01,0.5,11,-0.6733445532637656
DC,2020-08-01,0.4,11,-0.8915981192837835
DC,2020-09-01,0.4,11,-0.8915981192837835
DC,2020-10-01,0.3,11,-1.171182981502945
DC,2020-11-01,0.4,11,-0.8915981192837835
DC,2020-12-01,0.4,11,-0.8915981192837835
DC,2021-01-01,0.3,11,-1.171182981502945
DC,2021-02-01,0.5,11,-0.6733445532637656
DC,2021-03-01,0.4,11,-0.8915981192837835
DC,2021-04-01,0.3,11,-1.171182981502945
DC,2021-05-01,0.3,11,-1.171182981502945
DC,2021-06-01,0.3,11,-1.171182981502945
DC,2021-07-01,0.4,11,-0.8915981192837835
DC,2021-08-01,0.4,11,-0.8915981192837835
DC,2021-09-01,0.4,11,-0.8915981192837835
DC,2021-10-01,0.4,11,-0.8915981192837835
DC,2021-11-01,0.4,11,-0.8915981192837835
DC,2021-12-01,0.5,11,-0.6733445532637656
DC,2022-01-01,0.5,11,-0.6733445532637656
DC,2022-02-01,0.4,11,-0.8915981192837835
DC,2022-03-01,0.4,11,-0.8915981192837835
DC,2022-04-01,0.5,11,-0.6733445532637656
DC,2022-05-01,0.3,11,-1.171182981502945
DC,2022-06-01,0.4,11,-0.8915981192837835
DC,2022-07-01,0.4,11,-0.8915981192837835
DC,2022-08-01,0.5,11,-0.6733445532637656
DC,2022-09-01,0.5,11,-0.6733445532637656
DC,2022-10-01,0.5,11,-0.6733445532637656
DC,2022-11-01,0.6,11,-0.4942963218147801
DC,2022-12-01,0.7,11,-0.342490308946776
DC,2023-01-01,0.7,11,-0.342490308946776
DC,2023-02-01,0.8,11,-0.21072103131565253
DC,2023-03-01,0.8,11,-0.21072103131565253
DC,2023-04-01,0.7,11,-0.342490308946776
DC,2023-05-01,0.6,11,-0.4942963218147801
DC,2023-06-01,0.6,11,-0.4942963218147801
DC,2023-07-01,0.6,11,-0.4942963218147801
DC,2023-08-01,0.6,11,-0.4942963218147801
DC,2023-09-01,0.6,11,-0.4942963218147801
DC,2023-10-01,0.8,11,-0.21072103131565253
DC,2023-11-01,0.8,11,-0.21072103131565253
DC,2023-12-01,1,11,0.009950330853168092
DC,2024-01-01,1.2,11,0.1906203596086497
DC,2024-02-01,1.2,11,0.1906203596086497
DC,2024-03-01,1.2,11,0.1906203596086497
DC,2024-04-01,1.2,11,0.1906203596086497
DC,2024-05-01,1.1,11,0.10436001532424286
DC,2024-06-01,1.1,11,0.10436001532424286
DC,2024-07-01,1.1,11,0.10436001532424286
DC,2024-08-01,1.1,11,0.10436001532424286
DC,2024-09-01,1.2,11,0.1906203596086497
DC,2024-10-01,1.2,11,0.1906203596086497
DC,2024-11-01,1.2,11,0.1906203596086497
DC,2024-12-01,1.3,11,0.2700271372130602
DC,2025-01-01,1.3,11,0.2700271372130602
DC,2025-02-01,1.3,11,0.2700271372130602
DC,2025-03-01,1.2,11,0.1906203596086497
FL,2008-01-01,2.5,12,0.9202827531436925
FL,2008-02-01,2.6,12,0.959350221334602
FL,2008-03-01,2.7,12,0.9969486348916096
FL,2008-04-01,2.8,12,1.0331844833456543
FL,2008-05-01,2.9,12,1.068153081183401
FL,2008-06-01,3.1,12,1.1346227261911428
FL,2008-07-01,3.6,12,1.2837077723447896
FL,2008-08-01,3.7,12,1.3110318766193438
FL,2008-09-01,3.8,12,1.3376291891386094
FL,2008-10-01,4.3,12,1.4609379041156563
FL,2008-11-01,4.5,12,1.506297153514587
FL,2008-12-01,5,12,1.6114359150967734
FL,2009-01-01,5.4,12,1.6882490928583902
FL,2009-02-01,5.7,12,1.742219023667919
FL,2009-03-01,6,12,1.7934247485471162
FL,2009-04-01,6.3,12,1.8421356765531218
FL,2009-05-01,6.5,12,1.873339456220478
FL,2009-06-01,6.8,12,1.918392120161421
FL,2009-07-01,7,12,1.9473377010464987
FL,2009-08-01,7.3,12,1.9892432737616872
FL,2009-09-01,8,12,2.080690761080268
FL,2009-10-01,8.4,12,2.1294214739848565
FL,2009-11-01,8.6,12,2.152924318439639
FL,2009-12-01,8.7,12,2.164471790864411
FL,2010-01-01,8.9,12,2.187174241482718
FL,2010-02-01,8.8,12,2.175887439948088
FL,2010-03-01,8.6,12,2.152924318439639
FL,2010-04-01,8.5,12,2.1412419425852827
FL,2010-05-01,8.4,12,2.1294214739848565
FL,2010-06-01,8.2,12,2.105352923464337
FL,2010-07-01,8.1,12,2.0930978681273213
FL,2010-08-01,8,12,2.080690761080268
FL,2010-09-01,7.9,12,2.0681277817795625
FL,2010-10-01,8,12,2.080690761080268
FL,2010-11-01,8.1,12,2.0930978681273213
FL,2010-12-01,8.2,12,2.105352923464337
FL,2011-01-01,8.3,12,2.1174596088673567
FL,2011-02-01,8.2,12,2.105352923464337
FL,2011-03-01,8.3,12,2.1174596088673567
FL,2011-04-01,8.3,12,2.1174596088673567
FL,2011-05-01,8.4,12,2.1294214739848565
FL,2011-06-01,8.2,12,2.105352923464337
FL,2011-07-01,8.2,12,2.105352923464337
FL,2011-08-01,8.4,12,2.1294214739848565
FL,2011-09-01,8.6,12,2.152924318439639
FL,2011-10-01,8.6,12,2.152924318439639
FL,2011-11-01,8.7,12,2.164471790864411
FL,2011-12-01,8.5,12,2.1412419425852827
FL,2012-01-01,8.6,12,2.152924318439639
FL,2012-02-01,8.5,12,2.1412419425852827
FL,2012-03-01,8.4,12,2.1294214739848565
FL,2012-04-01,8.4,12,2.1294214739848565
FL,2012-05-01,8.4,12,2.1294214739848565
FL,2012-06-01,8.4,12,2.1294214739848565
FL,2012-07-01,8.1,12,2.0930978681273213
FL,2012-08-01,7.9,12,2.0681277817795625
FL,2012-09-01,7.8,12,2.0554049638515948
FL,2012-10-01,7.6,12,2.0294631718735943
FL,2012-11-01,7.4,12,2.0028304393079956
FL,2012-12-01,7.2,12,1.9754689512968577
FL,2013-01-01,7,12,1.9473377010464987
FL,2013-02-01,6.9,12,1.9329696377795786
FL,2013-03-01,6.7,12,1.9035989509835904
FL,2013-04-01,6.7,12,1.9035989509835904
FL,2013-05-01,6.4,12,1.8578592709325787
FL,2013-06-01,6.1,12,1.8099267731835038
FL,2013-07-01,5.3,12,1.6695918352538475
FL,2013-08-01,5.1,12,1.631199404215613
FL,2013-09-01,5,12,1.6114359150967734
FL,2013-10-01,4.8,12,1.5706970841176697
FL,2013-11-01,4.8,12,1.5706970841176697
FL,2013-12-01,4.8,12,1.5706970841176697
FL,2014-01-01,4.7,12,1.5496879080283263
FL,2014-02-01,4.5,12,1.506297153514587
FL,2014-03-01,4.2,12,1.43746264769429
FL,2014-04-01,4.1,12,1.413423028508143
FL,2014-05-01,4.1,12,1.413423028508143
FL,2014-06-01,4,12,1.3887912413184778
FL,2014-07-01,3.9,12,1.3635373739972743
FL,2014-08-01,3.9,12,1.3635373739972743
FL,2014-09-01,3.8,12,1.3376291891386094
